x1,x2,x3,x4,x5,y1,y2,y3,y4
2.0,29.0,0.0,17.0,4.0,960,1,2,0
2.0,25.0,129.0,1.0,4.0,449,1,2,0
23.0,20.0,0.0,17.0,2.0,266,1,1,4
16.0,27.0,0.0,17.0,4.0,1330,1,1,17
23.0,12.0,0.0,17.0,4.0,1888,1,2,25
23.0,27.0,0.0,17.0,4.0,1182,1,1,17
2.0,25.0,0.0,17.0,4.0,461,1,2,0
9.0,27.0,73.0,5.0,4.0,989,1,2,0
8.0,25.0,643.0,5.0,4.0,776,1,2,0
24.0,8.0,0.0,17.0,4.0,1821,1,2,0
4.0,10.0,0.0,17.0,4.0,580,1,1,27
2.0,20.0,112.0,1.0,4.0,2267,1,1,27
27.0,28.0,0.0,17.0,4.0,1312,1,1,18
2.0,20.0,0.0,17.0,4.0,1400,1,1,27
12.0,25.0,0.0,17.0,2.0,971,1,2,0
22.0,25.0,0.0,17.0,4.0,759,1,2,0
2.0,18.0,585.0,5.0,4.0,813,1,2,25
4.0,29.0,0.0,17.0,4.0,42,1,2,0
10.0,25.0,0.0,17.0,2.0,225,1,2,0
7.0,25.0,0.0,9.0,4.0,539,1,2,0
7.0,25.0,0.0,17.0,6.0,555,1,2,0
7.0,25.0,131.0,5.0,4.0,237,1,2,0
10.0,25.0,0.0,17.0,4.0,548,1,2,0
1.0,20.0,35.0,10.0,2.0,648,1,1,27
10.0,25.0,0.0,17.0,3.0,236,1,2,0
7.0,20.0,23.0,17.0,4.0,1055,1,2,0
2.0,25.0,0.0,17.0,4.0,540,1,2,0
8.0,25.0,0.0,17.0,4.0,1115,1,2,0
17.0,28.0,42.0,12.0,4.0,1238,1,1,16
7.0,25.0,0.0,17.0,6.0,147,1,2,0
29.0,25.0,98.0,1.0,4.0,1866,1,2,0
4.0,6.0,0.0,17.0,4.0,1074,1,2,0
4.0,6.0,0.0,17.0,4.0,282,1,2,0
7.0,25.0,1600.0,8.0,4.0,465,1,2,0
30.0,25.0,0.0,17.0,3.0,574,1,2,0
2.0,25.0,417.0,9.0,4.0,1672,1,2,0
7.0,25.0,1185.0,8.0,4.0,502,1,2,0
25.0,16.0,4.0,4.0,4.0,700,2,8,21
2.0,0.0,50.0,12.0,4.0,949,1,1,16
26.0,27.0,0.0,17.0,4.0,1536,1,1,17
26.0,25.0,51.0,9.0,4.0,343,1,1,16
25.0,29.0,0.0,17.0,4.0,627,1,2,0
2.0,25.0,55.0,8.0,4.0,2299,1,1,24
10.0,25.0,63.0,12.0,4.0,1088,1,1,27
17.0,24.0,147.0,1.0,4.0,345,1,1,16
10.0,20.0,53.0,13.0,4.0,2310,1,2,0
10.0,12.0,0.0,17.0,4.0,401,1,2,0
23.0,20.0,27.0,13.0,4.0,2208,1,1,32
22.0,20.0,0.0,17.0,4.0,1165,1,2,0
4.0,25.0,0.0,17.0,4.0,2006,1,2,0
7.0,25.0,27.0,13.0,4.0,1133,1,2,0
7.0,20.0,31.0,8.0,4.0,1072,1,2,0
10.0,25.0,25.0,12.0,4.0,1389,1,2,0
2.0,25.0,0.0,17.0,2.0,548,1,2,0
1.0,25.0,19.0,12.0,4.0,1494,1,2,0
23.0,25.0,0.0,17.0,4.0,562,1,2,0
7.0,25.0,14.0,10.0,4.0,2053,1,1,17
2.0,25.0,13.0,10.0,4.0,1050,1,2,0
2.0,25.0,0.0,17.0,4.0,504,1,2,0
2.0,27.0,0.0,17.0,4.0,957,1,2,0
24.0,27.0,0.0,17.0,4.0,957,1,2,0
5.0,10.0,125.0,1.0,4.0,1701,1,2,29
2.0,25.0,69.0,8.0,4.0,1782,1,2,0
25.0,25.0,0.0,17.0,4.0,557,1,2,0
7.0,25.0,0.0,17.0,4.0,520,1,2,0
9.0,27.0,16.0,10.0,4.0,2345,1,2,0
9.0,27.0,616.0,10.0,4.0,668,1,1,17
2.0,6.0,51.0,9.0,4.0,2407,1,2,0
2.0,6.0,0.0,17.0,4.0,139,1,1,17
29.0,7.0,0.0,17.0,4.0,124,1,1,24
3.0,6.0,231.0,8.0,4.0,1417,1,1,24
2.0,12.0,0.0,17.0,4.0,1292,1,2,0
19.0,25.0,0.0,17.0,4.0,992,1,2,0
23.0,18.0,0.0,17.0,4.0,363,1,2,0
2.0,20.0,20.0,1.0,2.0,294,1,2,0
10.0,20.0,12.0,12.0,4.0,1086,1,2,0
2.0,20.0,9.0,4.0,4.0,1020,1,2,0
4.0,27.0,8.0,10.0,4.0,623,1,1,17
26.0,12.0,0.0,17.0,4.0,2362,1,2,25
4.0,27.0,0.0,17.0,4.0,1536,1,1,17
23.0,11.0,81.0,1.0,4.0,1567,1,1,27
9.0,27.0,19.0,12.0,2.0,2062,1,1,24
4.0,20.0,0.0,17.0,2.0,1664,1,2,0
10.0,25.0,36.0,12.0,4.0,1822,1,2,0
26.0,18.0,0.0,17.0,4.0,1523,1,1,24
8.0,10.0,19.0,10.0,4.0,30,1,1,27
25.0,25.0,62.0,5.0,4.0,1279,1,2,0
2.0,25.0,0.0,17.0,4.0,509,1,2,0
15.0,6.0,0.0,17.0,2.0,1017,1,2,0
7.0,25.0,0.0,17.0,4.0,2021,1,2,0
7.0,25.0,0.0,17.0,4.0,520,1,2,0
4.0,20.0,0.0,17.0,4.0,571,1,2,0
4.0,20.0,86.0,1.0,4.0,1065,1,1,17
4.0,25.0,69.0,12.0,4.0,479,1,2,0
1.0,25.0,117.0,5.0,4.0,462,1,2,0
15.0,20.0,0.0,17.0,4.0,1099,1,1,27
4.0,12.0,0.0,17.0,4.0,869,1,2,0
9.0,20.0,0.0,17.0,4.0,2227,1,2,0
9.0,20.0,0.0,17.0,4.0,261,1,2,0
3.0,22.0,18.0,8.0,4.0,909,1,1,13
25.0,30.0,0.0,17.0,4.0,786,1,2,0
3.0,18.0,53.0,5.0,4.0,869,1,2,0
18.0,25.0,0.0,17.0,4.0,2254,1,1,24
2.0,21.0,0.0,17.0,4.0,1635,1,1,17
7.0,20.0,53.0,14.0,4.0,2219,1,2,0
2.0,25.0,10.0,12.0,4.0,2302,1,1,24
4.0,6.0,0.0,17.0,4.0,280,1,2,0
1.0,25.0,18.0,10.0,4.0,461,1,2,0
2.0,25.0,24.0,12.0,2.0,1134,1,2,0
25.0,25.0,96.0,1.0,4.0,410,1,2,0
2.0,25.0,301.0,12.0,4.0,755,1,2,0
10.0,25.0,50.0,9.0,4.0,1253,1,2,0
20.0,20.0,223.0,8.0,4.0,419,1,2,0
23.0,7.0,9.0,12.0,4.0,1802,1,2,0
30.0,25.0,83.0,1.0,4.0,1078,1,2,0
4.0,12.0,43.0,14.0,4.0,2031,1,1,17
24.0,25.0,103.0,1.0,4.0,1289,1,2,0
6.0,10.0,4.0,17.0,4.0,88,1,2,0
25.0,25.0,0.0,17.0,4.0,1689,1,2,0
4.0,20.0,1.0,17.0,4.0,1649,1,1,27
24.0,25.0,53.0,8.0,4.0,306,1,1,24
25.0,25.0,100.0,1.0,4.0,802,1,2,0
2.0,8.0,58.0,1.0,4.0,972,1,2,0
2.0,20.0,32.0,12.0,4.0,1955,2,8,21
23.0,25.0,12.0,9.0,2.0,777,1,2,0
7.0,20.0,116.0,10.0,4.0,1017,1,2,0
23.0,20.0,0.0,17.0,4.0,1314,1,2,0
23.0,25.0,0.0,17.0,4.0,794,1,2,0
23.0,25.0,12.0,9.0,2.0,1014,1,2,0
7.0,25.0,0.0,17.0,4.0,227,1,2,0
23.0,25.0,0.0,17.0,2.0,1930,1,2,0
8.0,20.0,0.0,17.0,4.0,139,1,1,17
12.0,25.0,0.0,17.0,4.0,19,1,2,0
23.0,25.0,0.0,17.0,4.0,1013,1,2,0
4.0,20.0,29.0,12.0,4.0,878,2,8,21
6.0,20.0,13.0,12.0,2.0,955,1,2,0
4.0,27.0,0.0,17.0,4.0,1608,1,1,9
9.0,27.0,48.0,5.0,4.0,2059,1,1,24
16.0,27.0,55.0,8.0,4.0,1649,1,1,27
9.0,20.0,0.0,17.0,4.0,590,2,8,21
16.0,27.0,0.0,17.0,4.0,1178,1,1,17
24.0,20.0,11.0,12.0,4.0,1590,1,2,0
23.0,12.0,0.0,17.0,4.0,2419,1,1,27
5.0,7.0,0.0,17.0,4.0,430,1,2,0
23.0,25.0,0.0,17.0,4.0,751,1,2,0
12.0,25.0,0.0,17.0,4.0,1041,1,2,0
12.0,7.0,0.0,17.0,4.0,285,1,1,27
10.0,6.0,0.0,17.0,4.0,1822,1,2,0
5.0,18.0,22.0,12.0,4.0,1577,1,1,24
23.0,18.0,0.0,17.0,4.0,366,1,2,0
10.0,6.0,45.0,14.0,2.0,982,1,1,24
7.0,6.0,0.0,17.0,4.0,2317,1,2,0
16.0,25.0,74.0,17.0,4.0,1842,1,1,24
3.0,18.0,12.0,12.0,4.0,896,1,2,0
16.0,20.0,17.0,8.0,4.0,373,1,1,27
8.0,10.0,0.0,17.0,4.0,580,1,1,27
16.0,27.0,39.0,8.0,4.0,2180,1,1,17
6.0,20.0,9.0,14.0,4.0,1463,1,2,0
23.0,25.0,0.0,17.0,4.0,769,1,2,0
4.0,25.0,4.0,12.0,3.0,515,1,2,0
24.0,25.0,133.35000610351562,6.28000020980835,7.0,1199,1,2,0
2.0,25.0,28.0,8.0,4.0,2004,1,2,0
8.0,6.0,0.0,17.0,2.0,296,1,2,0
14.0,25.0,21.0,12.0,4.0,1820,1,2,0
2.0,25.0,358.0,4.0,4.0,502,1,2,0
7.0,25.0,1166.0,9.0,4.0,232,1,2,0
7.0,25.0,1144.0,5.0,4.0,533,1,2,0
10.0,4.0,95.0,1.0,4.0,217,1,1,24
15.0,0.0,0.0,17.0,4.0,268,1,1,4
8.0,9.0,68.0,12.0,4.0,320,1,1,17
4.0,27.0,0.0,17.0,4.0,1869,1,2,25
4.0,12.0,0.0,17.0,2.0,1180,1,1,17
1.0,6.0,0.0,17.0,4.0,1069,1,1,17
4.0,9.0,0.0,17.0,2.0,320,1,1,17
18.0,27.0,0.0,17.0,4.0,1175,1,1,17
9.0,7.0,72.0,13.0,4.0,435,1,2,0
2.0,6.0,20.0,12.0,4.0,2148,2,8,21
20.0,25.0,32.0,8.0,4.0,1114,1,2,0
22.0,25.0,0.0,17.0,4.0,1118,1,2,0
10.0,30.0,41.0,12.0,4.0,2229,1,2,0
12.0,25.0,0.0,17.0,2.0,24,1,2,0
2.0,12.0,17.0,12.0,4.0,1659,1,1,17
2.0,25.0,17.0,10.0,4.0,1930,1,2,0
7.0,25.0,0.0,17.0,3.0,556,1,2,0
7.0,25.0,43.0,12.0,4.0,558,1,2,0
2.0,12.0,0.0,17.0,4.0,1362,1,2,0
7.0,25.0,0.0,17.0,6.0,464,1,2,0
7.0,19.0,49.0,5.0,4.0,1786,1,1,27
5.0,6.0,29.0,12.0,4.0,257,1,1,17
2.0,16.0,84.0,8.0,4.0,2367,1,2,25
24.0,25.0,133.35000610351562,6.28000020980835,7.0,1765,1,2,0
3.0,6.0,1.0,17.0,4.0,1031,1,1,17
7.0,0.0,0.0,17.0,4.0,1916,1,1,11
10.0,25.0,16.0,12.0,4.0,2300,1,1,24
10.0,12.0,68.0,5.0,4.0,1988,1,1,27
4.0,25.0,69.0,5.0,4.0,925,1,6,14
4.0,6.0,17.0,14.0,4.0,1383,1,1,16
29.0,24.0,0.0,17.0,4.0,1921,1,1,16
2.0,7.0,12.0,9.0,4.0,304,1,1,27
10.0,6.0,12.0,12.0,4.0,694,2,8,21
7.0,6.0,0.0,17.0,4.0,2102,1,2,0
16.0,25.0,68.0,12.0,4.0,1592,1,1,16
15.0,6.0,56.0,5.0,4.0,685,1,1,27
10.0,21.0,12.0,12.0,4.0,2045,1,1,26
10.0,25.0,0.0,17.0,4.0,1011,1,1,17
17.0,24.0,9.0,9.0,2.0,1733,1,1,16
4.0,12.0,0.0,17.0,4.0,2160,1,1,9
7.0,25.0,534.1900024414062,8.529999732971191,7.0,505,1,2,0
1.0,27.0,109.0,5.0,4.0,1913,1,1,17
1.0,6.0,27.0,14.0,4.0,1562,1,1,24
9.0,16.0,0.0,17.0,4.0,1876,1,2,25
13.0,16.0,0.0,17.0,4.0,2371,1,2,25
9.0,27.0,0.0,17.0,4.0,83,1,2,30
9.0,9.0,0.0,17.0,4.0,81,1,2,30
23.0,16.0,0.0,17.0,4.0,2356,1,2,30
1.0,15.0,0.0,17.0,4.0,1410,1,2,19
22.0,25.0,0.0,17.0,2.0,656,1,2,0
2.0,12.0,0.0,17.0,4.0,2417,1,2,0
4.0,6.0,33.0,5.0,4.0,1017,1,2,0
25.0,24.0,0.0,17.0,4.0,1237,1,1,16
2.0,25.0,214.0,5.0,4.0,1188,1,2,0
2.0,15.0,56.0,1.0,4.0,1407,1,2,19
2.0,12.0,71.0,5.0,4.0,1068,1,1,17
8.0,10.0,0.0,17.0,2.0,1090,1,1,27
10.0,25.0,12.0,12.0,4.0,1865,1,2,0
3.0,25.0,22.0,9.0,2.0,469,1,2,0
7.0,25.0,0.0,17.0,4.0,493,1,2,0
7.0,6.0,30.0,14.0,4.0,1752,1,2,0
2.0,12.0,0.0,17.0,2.0,1362,1,2,0
2.0,12.0,19.0,9.0,4.0,71,1,1,32
7.0,6.0,0.0,17.0,4.0,1626,1,1,17
25.0,6.0,112.0,5.0,4.0,650,1,1,27
2.0,25.0,0.0,17.0,6.0,1248,1,2,0
12.0,13.0,0.0,17.0,4.0,164,1,1,16
2.0,6.0,0.0,17.0,4.0,1390,1,1,9
4.0,6.0,0.0,17.0,4.0,2393,1,1,17
6.0,0.0,40.0,12.0,2.0,239,1,1,16
25.0,28.0,21.0,12.0,4.0,353,1,1,16
22.0,2.0,8.0,9.0,2.0,322,1,1,16
5.0,25.0,0.0,17.0,4.0,1705,1,1,24
4.0,30.0,128.0,1.0,4.0,1862,1,2,0
2.0,6.0,164.0,1.0,4.0,663,1,1,27
0.0,25.0,1289.0,4.0,6.0,2278,1,2,0
2.0,6.0,93.0,1.0,4.0,877,2,8,21
25.0,0.0,0.0,17.0,4.0,1785,1,1,16
24.0,6.0,75.0,5.0,4.0,2241,1,1,16
25.0,0.0,0.0,17.0,6.0,1055,1,2,0
2.0,12.0,5.0,10.0,4.0,1418,1,1,9
3.0,16.0,0.0,17.0,4.0,884,1,1,17
7.0,12.0,0.0,17.0,4.0,1634,1,1,17
5.0,6.0,0.0,17.0,4.0,1650,1,1,27
2.0,7.0,0.0,17.0,4.0,438,1,1,24
2.0,16.0,55.0,5.0,4.0,884,1,1,17
2.0,6.0,499.0,9.0,4.0,2351,1,1,17
3.0,12.0,51.0,1.0,4.0,1908,1,1,17
4.0,12.0,0.0,17.0,4.0,1418,1,1,9
25.0,16.0,83.0,8.0,4.0,1770,1,1,17
2.0,25.0,14.0,12.0,4.0,2110,1,1,24
15.0,25.0,7.0,12.0,4.0,2110,1,1,24
26.0,16.0,134.0,1.0,4.0,133,1,1,9
22.0,5.0,74.0,12.0,4.0,305,1,2,0
15.0,16.0,48.0,5.0,4.0,95,1,1,27
2.0,16.0,0.0,17.0,4.0,2081,1,1,9
17.0,9.0,0.0,17.0,2.0,80,1,2,30
25.0,25.0,58.0,12.0,4.0,1259,1,1,16
8.0,16.0,115.0,1.0,4.0,1372,1,2,25
2.0,6.0,0.0,11.0,4.0,2062,1,1,24
3.0,12.0,64.0,5.0,4.0,1418,1,1,9
25.0,25.0,5.0,9.0,4.0,1114,1,2,0
10.0,25.0,596.0,9.0,4.0,2000,1,2,0
29.0,28.0,0.0,17.0,4.0,1921,1,1,16
4.0,25.0,500.0,10.0,7.0,317,1,2,0
7.0,6.0,95.0,12.0,4.0,1583,1,1,16
4.0,6.0,390.0,10.0,7.0,2155,1,1,16
10.0,6.0,315.0,8.0,2.0,2312,1,2,0
4.0,25.0,240.0,8.0,2.0,1676,1,2,0
10.0,7.0,11.0,12.0,4.0,1593,1,1,11
15.0,16.0,90.0,10.0,4.0,2364,1,2,25
2.0,25.0,110.0,1.0,4.0,1104,1,2,0
24.0,28.0,0.0,17.0,0.0,1543,1,1,16
23.0,25.0,162.0,1.0,4.0,1774,1,1,17
2.0,25.0,65.0,8.0,4.0,1563,1,1,24
5.0,27.0,83.0,17.0,4.0,37,1,1,17
10.0,6.0,62.0,12.0,4.0,1726,1,2,0
7.0,6.0,42.0,5.0,4.0,428,1,2,0
8.0,27.0,86.0,12.0,4.0,2050,1,1,9
10.0,21.0,84.0,5.0,4.0,859,1,1,16
23.0,25.0,0.0,17.0,4.0,16,1,2,0
10.0,25.0,345.0,13.0,0.0,1191,1,2,0
23.0,25.0,0.0,17.0,4.0,1828,1,2,0
24.0,6.0,0.0,17.0,4.0,926,1,1,9
10.0,12.0,18.0,14.0,4.0,1350,1,2,0
23.0,25.0,0.0,17.0,4.0,2126,1,2,0
18.0,25.0,893.0,8.0,6.0,1200,1,2,0
6.0,25.0,600.0,12.0,6.0,483,1,2,0
25.0,12.0,72.0,8.0,4.0,728,1,1,9
23.0,27.0,917.0,10.0,6.0,596,1,2,0
26.0,0.0,0.0,17.0,4.0,268,1,1,4
8.0,6.0,78.0,8.0,4.0,2027,1,1,17
12.0,18.0,19.0,12.0,4.0,895,1,2,0
23.0,8.0,16.0,12.0,4.0,1821,1,2,0
4.0,6.0,0.0,17.0,4.0,1076,1,1,17
4.0,12.0,10.0,12.0,4.0,1026,1,1,17
7.0,6.0,0.0,17.0,4.0,1030,1,1,17
23.0,1.0,14.0,12.0,4.0,2070,1,1,16
17.0,13.0,16.0,14.0,2.0,815,1,1,17
1.0,6.0,100.0,8.0,4.0,224,1,2,8
2.0,6.0,0.0,17.0,4.0,1549,1,1,22
8.0,0.0,0.0,11.0,4.0,1949,1,1,9
23.0,18.0,59.0,12.0,4.0,1524,1,1,24
5.0,6.0,0.0,17.0,4.0,1398,1,1,27
12.0,13.0,12.0,12.0,4.0,1654,1,1,16
4.0,0.0,46.0,5.0,2.0,874,1,1,16
4.0,6.0,8.0,17.0,4.0,1549,1,1,22
0.0,25.0,0.0,17.0,4.0,1630,1,1,24
4.0,12.0,0.0,17.0,4.0,698,2,8,21
2.0,6.0,0.0,17.0,4.0,1179,1,1,17
26.0,0.0,0.0,17.0,4.0,1519,1,1,16
24.0,21.0,0.0,17.0,4.0,159,1,1,9
8.0,6.0,14.0,17.0,4.0,2168,1,1,17
6.0,13.0,13.0,14.0,4.0,181,1,2,29
18.0,9.0,19.0,9.0,4.0,1367,1,1,17
9.0,5.0,131.0,1.0,4.0,1422,1,1,17
4.0,6.0,0.0,17.0,2.0,671,1,1,17
11.0,16.0,29.0,13.0,4.0,390,1,1,9
15.0,16.0,0.0,17.0,4.0,1873,1,2,25
25.0,16.0,50.0,5.0,4.0,1938,1,1,9
22.0,27.0,25.0,13.0,4.0,866,1,2,0
4.0,6.0,0.0,17.0,4.0,2181,1,1,17
22.0,7.0,0.0,17.0,4.0,1781,1,1,27
27.0,24.0,228.0,8.0,4.0,1237,1,1,16
4.0,6.0,61.0,5.0,4.0,593,2,8,21
4.0,24.0,298.0,1.0,4.0,2150,1,1,16
9.0,27.0,0.0,17.0,4.0,283,1,2,0
9.0,27.0,0.0,17.0,4.0,653,1,1,17
3.0,27.0,150.0,1.0,4.0,1403,1,1,9
29.0,28.0,19.0,12.0,7.0,324,1,1,16
9.0,27.0,100.0,1.0,4.0,1428,1,1,17
2.0,16.0,0.0,17.0,4.0,1885,1,2,25
4.0,16.0,0.0,17.0,4.0,1877,1,2,25
17.0,25.0,5.0,12.0,2.0,346,1,1,16
2.0,27.0,0.0,17.0,4.0,600,1,1,17
9.0,10.0,45.0,14.0,4.0,284,1,1,27
9.0,27.0,0.0,17.0,4.0,92,1,2,0
1.0,27.0,22.0,13.0,4.0,888,1,1,27
16.0,25.0,45.0,8.0,4.0,111,1,2,0
9.0,5.0,89.0,5.0,4.0,1357,1,2,0
16.0,16.0,147.0,5.0,7.0,1901,0,9,23
16.0,25.0,8.0,9.0,2.0,953,1,2,0
7.0,25.0,0.0,17.0,3.0,537,1,2,0
7.0,25.0,0.0,17.0,3.0,532,1,2,0
5.0,27.0,560.0,10.0,4.0,1060,1,1,17
23.0,9.0,0.0,17.0,4.0,319,1,1,17
28.0,1.0,74.0,14.0,4.0,1224,1,1,16
20.0,16.0,498.0,9.0,4.0,2077,1,1,9
2.0,25.0,127.0,1.0,4.0,496,1,2,0
2.0,25.0,115.0,1.0,4.0,500,1,2,0
4.0,6.0,0.0,17.0,2.0,1971,1,2,0
25.0,6.0,136.0,1.0,4.0,2192,1,2,0
4.0,6.0,0.0,17.0,4.0,1329,1,1,17
4.0,25.0,24.0,12.0,4.0,466,1,2,0
23.0,7.0,71.0,5.0,4.0,431,1,2,0
9.0,7.0,20.0,12.0,4.0,1576,1,1,27
4.0,25.0,17.0,10.0,4.0,975,1,2,0
2.0,0.0,0.0,17.0,4.0,167,1,1,16
10.0,25.0,9.0,9.0,4.0,1342,1,2,0
24.0,9.0,7.0,5.0,4.0,1596,1,1,11
0.0,6.0,0.0,17.0,2.0,1986,1,1,27
0.0,0.0,0.0,17.0,2.0,2307,1,2,0
5.0,6.0,33.0,12.0,4.0,2188,1,1,17
8.0,6.0,76.0,9.0,4.0,2422,1,1,11
25.0,0.0,24.0,13.0,4.0,1263,1,1,9
3.0,27.0,14.0,12.0,4.0,1730,1,2,0
3.0,27.0,8.0,12.0,4.0,623,1,1,17
16.0,18.0,0.0,17.0,4.0,108,1,2,0
2.0,0.0,8.0,12.0,4.0,2054,1,1,16
5.0,12.0,499.0,9.0,4.0,248,1,1,17
23.0,25.0,46.0,1.0,2.0,411,1,2,0
5.0,6.0,88.0,17.0,4.0,2355,1,1,17
2.0,6.0,0.0,17.0,4.0,2060,1,1,24
2.0,0.0,0.0,17.0,4.0,2388,1,1,16
10.0,4.0,0.0,17.0,4.0,978,1,2,2
23.0,7.0,0.0,17.0,4.0,2353,1,1,17
12.0,18.0,14.0,17.0,4.0,1526,1,1,24
18.0,6.0,8.0,5.0,4.0,1744,1,1,9
4.0,6.0,0.0,17.0,4.0,387,2,8,21
7.0,6.0,49.0,5.0,4.0,1319,1,1,9
2.0,0.0,25.0,12.0,2.0,240,1,1,16
21.0,18.0,0.0,17.0,4.0,1525,1,1,24
2.0,0.0,13.0,10.0,4.0,1226,1,1,16
23.0,7.0,101.0,1.0,4.0,2048,1,1,27
4.0,0.0,0.0,17.0,4.0,1432,1,1,17
10.0,6.0,0.0,17.0,2.0,1468,1,1,11
2.0,29.0,0.0,17.0,4.0,1795,1,1,27
25.0,0.0,50.0,5.0,4.0,1495,1,1,9
23.0,6.0,0.0,17.0,4.0,2212,1,1,27
4.0,6.0,135.0,1.0,4.0,2383,1,1,27
18.0,6.0,16.0,12.0,4.0,712,1,1,9
4.0,7.0,52.0,12.0,4.0,2038,1,1,24
12.0,7.0,0.0,17.0,4.0,1768,1,1,27
15.0,10.0,0.0,17.0,4.0,1834,1,1,27
23.0,25.0,0.0,17.0,4.0,559,1,2,0
12.0,7.0,764.0,1.0,4.0,2038,1,1,24
5.0,12.0,71.0,12.0,4.0,2394,1,1,27
2.0,6.0,102.0,8.0,4.0,1400,1,1,27
1.0,12.0,26.0,8.0,4.0,320,1,1,17
25.0,6.0,106.0,5.0,4.0,63,1,1,27
4.0,17.0,61.0,5.0,4.0,1893,1,2,25
2.0,6.0,90.0,1.0,4.0,1955,2,8,21
25.0,6.0,72.0,5.0,4.0,1316,1,1,27
16.0,6.0,0.0,17.0,4.0,380,2,8,21
1.0,5.0,70.0,5.0,4.0,1912,1,1,17
2.0,12.0,114.0,5.0,4.0,721,1,1,27
4.0,16.0,50.0,12.0,2.0,1941,1,1,9
23.0,9.0,13.0,10.0,4.0,2377,1,2,30
5.0,27.0,17.0,5.0,4.0,1174,1,1,17
9.0,16.0,16.0,5.0,4.0,1374,1,2,25
15.0,16.0,135.0,1.0,4.0,1416,1,1,9
17.0,25.0,15.0,12.0,4.0,344,1,1,16
15.0,16.0,48.0,12.0,4.0,852,1,2,12
15.0,16.0,131.0,1.0,4.0,1416,1,1,9
22.0,25.0,0.0,17.0,4.0,2326,1,2,0
2.0,25.0,9.0,8.0,4.0,1579,1,2,0
7.0,25.0,0.0,17.0,4.0,402,1,2,0
25.0,16.0,19.0,10.0,4.0,1943,1,1,9
25.0,25.0,23.0,10.0,4.0,2290,1,1,24
20.0,16.0,73.0,5.0,4.0,2373,1,2,25
9.0,16.0,52.0,5.0,4.0,1870,1,2,25
3.0,16.0,0.0,17.0,4.0,1936,1,1,27
25.0,16.0,53.0,5.0,4.0,707,1,1,17
16.0,7.0,0.0,17.0,4.0,2034,1,1,24
23.0,16.0,9.0,8.0,4.0,379,1,2,25
7.0,6.0,25.0,13.0,4.0,1504,1,1,27
9.0,27.0,66.0,8.0,4.0,259,1,1,17
17.0,5.0,0.0,17.0,2.0,1322,1,1,17
24.0,25.0,23.0,12.0,7.0,122,1,1,24
2.0,25.0,34.0,12.0,4.0,2064,1,1,24
25.0,16.0,84.0,1.0,4.0,1699,1,2,25
15.0,16.0,74.0,5.0,4.0,837,1,1,17
2.0,25.0,255.0,5.0,4.0,778,1,2,0
2.0,12.0,214.0,5.0,4.0,583,2,8,21
1.0,15.0,173.0,5.0,4.0,2117,1,2,19
27.0,24.0,271.0,1.0,4.0,1920,1,1,16
10.0,6.0,223.0,5.0,4.0,1336,1,2,0
10.0,25.0,247.0,5.0,4.0,1643,1,2,0
4.0,4.0,0.0,17.0,4.0,1561,1,1,24
5.0,5.0,0.0,17.0,4.0,1987,1,1,27
10.0,25.0,57.0,5.0,4.0,1666,1,2,0
12.0,25.0,0.0,17.0,4.0,1361,1,2,0
10.0,6.0,0.0,17.0,4.0,100,1,1,17
2.0,12.0,0.0,17.0,2.0,1068,1,1,17
7.0,25.0,51.0,8.0,4.0,1281,1,2,0
8.0,6.0,0.0,17.0,4.0,652,1,1,27
30.0,16.0,114.0,1.0,4.0,831,1,1,17
6.0,6.0,601.0,12.0,6.0,897,1,2,0
26.0,17.0,0.0,17.0,4.0,1882,1,2,25
10.0,25.0,11.0,12.0,2.0,485,1,2,0
10.0,8.0,0.0,17.0,4.0,77,1,1,24
5.0,25.0,775.0,10.0,6.0,1250,1,2,0
23.0,25.0,34.0,12.0,4.0,618,1,2,0
21.0,13.0,32.0,12.0,2.0,1304,1,1,27
23.0,25.0,84.0,5.0,4.0,773,1,2,0
2.0,6.0,0.0,17.0,2.0,1959,1,2,0
8.0,27.0,89.0,1.0,4.0,2025,1,1,9
17.0,13.0,0.0,17.0,2.0,607,1,1,16
2.0,18.0,115.0,1.0,4.0,1527,1,1,24
21.0,18.0,67.0,5.0,4.0,182,1,1,16
25.0,6.0,104.0,1.0,4.0,62,1,1,27
7.0,0.0,77.0,5.0,4.0,1233,1,1,16
24.0,25.0,804.0,8.0,0.0,344,1,1,16
7.0,29.0,0.0,0.0,5.0,1225,1,2,12
18.0,20.0,0.0,17.0,4.0,1979,1,1,16
10.0,12.0,10.0,12.0,4.0,1332,1,1,17
7.0,25.0,14.0,12.0,4.0,1851,1,2,0
5.0,27.0,0.0,17.0,7.0,2202,1,2,30
5.0,27.0,0.0,17.0,4.0,1883,1,2,25
2.0,25.0,16.0,10.0,4.0,2005,1,2,0
2.0,12.0,0.0,17.0,4.0,2005,1,2,0
10.0,12.0,57.0,12.0,4.0,2042,1,2,0
15.0,25.0,19.0,12.0,4.0,1129,1,2,0
23.0,25.0,0.0,17.0,4.0,962,1,2,0
4.0,20.0,0.0,17.0,4.0,1083,1,2,0
4.0,6.0,166.0,1.0,4.0,1368,1,2,0
7.0,27.0,0.0,17.0,4.0,1175,1,1,17
4.0,25.0,139.0,1.0,4.0,761,1,2,0
7.0,20.0,32.0,9.0,4.0,1818,1,2,0
30.0,25.0,0.0,17.0,4.0,1195,1,2,0
